2025-09-16 16:12:31,SOL,196.03,195.82,,Coinbase → Kraken,0.11%
2025-09-16 16:12:31,UNI,7.8,7.75,,Coinbase → Kraken,0.65%
2025-09-16 16:12:31,XTZ,0.645,0.65,,Kraken → Coinbase,0.78%
2025-09-16 16:12:36,ADA,0.726763,0.7259,,Coinbase → Kraken,0.12%
2025-09-16 16:12:36,ALGO,0.1985,0.1978,,Coinbase → Kraken,0.35%
2025-09-16 16:12:36,ANKR,0.01277,0.01268,,Coinbase → Kraken,0.71%
2025-09-16 16:12:36,APE,0.4909,0.49,,Coinbase → Kraken,0.18%
2025-09-16 16:12:36,ATOM,3.7754,3.782,,Kraken → Coinbase,0.17%
2025-09-16 16:12:36,AXS,2.047,2.05,,Kraken → Coinbase,0.15%
2025-09-16 16:12:36,BAT,0.13108,0.13151,,Kraken → Coinbase,0.33%
2025-09-16 16:12:36,BCH,498.49,499.2,,Kraken → Coinbase,0.14%
2025-09-16 16:12:36,CHZ,0.03458,0.0349,,Kraken → Coinbase,0.93%
2025-09-16 16:12:36,CRO,0.1912,0.191,,Coinbase → Kraken,0.10%
2025-09-16 16:12:36,ENS,19.44,19.59,,Kraken → Coinbase,0.77%
2025-09-16 16:12:36,FIL,2.053,2.06,,Kraken → Coinbase,0.34%
2025-09-16 16:12:36,GRT,0.07869,0.0788,,Kraken → Coinbase,0.14%
2025-09-16 16:12:36,MANA,0.28629,0.286,,Coinbase → Kraken,0.10%
2025-09-16 16:12:36,MASK,1.052,1.05,,Coinbase → Kraken,0.19%
2025-09-16 16:12:36,UNI,7.8,7.75,,Coinbase → Kraken,0.65%
2025-09-16 16:12:36,XTZ,0.645,0.65,,Kraken → Coinbase,0.78%
2025-09-16 16:12:41,ALGO,0.1985,0.1978,,Coinbase → Kraken,0.35%
2025-09-16 16:12:41,ANKR,0.01277,0.01268,,Coinbase → Kraken,0.71%
2025-09-16 16:12:41,APE,0.4909,0.49,,Coinbase → Kraken,0.18%
2025-09-16 16:12:41,ATOM,3.76,3.782,,Kraken → Coinbase,0.59%
2025-09-16 16:12:41,AVAX,25.25,25.3,,Kraken → Coinbase,0.20%
2025-09-16 16:12:41,AXS,2.047,2.04,,Coinbase → Kraken,0.34%
2025-09-16 16:12:41,BAT,0.13108,0.13151,,Kraken → Coinbase,0.33%
2025-09-16 16:12:41,CHZ,0.03458,0.0349,,Kraken → Coinbase,0.93%
2025-09-16 16:12:41,CRO,0.1912,0.191,,Coinbase → Kraken,0.10%
2025-09-16 16:12:41,ENS,19.44,19.59,,Kraken → Coinbase,0.77%
2025-09-16 16:12:41,FIL,2.044,2.05,,Kraken → Coinbase,0.29%
2025-09-16 16:12:41,GRT,0.07869,0.0788,,Kraken → Coinbase,0.14%
2025-09-16 16:12:41,MANA,0.28629,0.286,,Coinbase → Kraken,0.10%
2025-09-16 16:12:41,MASK,1.052,1.05,,Coinbase → Kraken,0.19%
2025-09-16 16:12:41,SHIB,1.087e-05,1.089e-05,,Kraken → Coinbase,0.18%
2025-09-16 16:12:41,UNI,7.8,7.75,,Coinbase → Kraken,0.65%
2025-09-16 16:12:41,XLM,0.325658,0.325,,Coinbase → Kraken,0.20%
2025-09-16 16:12:41,XTZ,0.644,0.65,,Kraken → Coinbase,0.93%
2025-09-16 16:12:46,1INCH,0.216,0.214,,Coinbase → Kraken,0.93%
2025-09-16 16:12:46,ALGO,0.1985,0.1978,,Coinbase → Kraken,0.35%
2025-09-16 16:12:46,ANKR,0.01277,0.01268,,Coinbase → Kraken,0.71%
2025-09-16 16:12:46,APE,0.4909,0.49,,Coinbase → Kraken,0.18%
2025-09-16 16:12:46,ATOM,3.76,3.782,,Kraken → Coinbase,0.59%
2025-09-16 16:12:46,AXS,2.047,2.04,,Coinbase → Kraken,0.34%
2025-09-16 16:12:46,BAT,0.13108,0.13151,,Kraken → Coinbase,0.33%
2025-09-16 16:12:46,CHZ,0.03458,0.0349,,Kraken → Coinbase,0.93%
2025-09-16 16:12:46,CRO,0.1912,0.191,,Coinbase → Kraken,0.10%
2025-09-16 16:12:46,ENS,19.44,19.59,,Kraken → Coinbase,0.77%
2025-09-16 16:12:46,ETC,17.081,17.04,,Coinbase → Kraken,0.24%
2025-09-16 16:12:46,FIL,2.044,2.05,,Kraken → Coinbase,0.29%
2025-09-16 16:12:46,GRT,0.07869,0.0788,,Kraken → Coinbase,0.14%
2025-09-16 16:12:46,MANA,0.28629,0.286,,Coinbase → Kraken,0.10%
2025-09-16 16:12:46,MASK,1.052,1.05,,Coinbase → Kraken,0.19%
2025-09-16 16:12:46,MINA,0.1521,0.153,,Kraken → Coinbase,0.59%
2025-09-16 16:12:46,SHIB,1.087e-05,1.089e-05,,Kraken → Coinbase,0.18%
2025-09-16 16:12:46,UNI,7.8,7.73,,Coinbase → Kraken,0.91%
2025-09-16 16:12:46,XLM,0.325658,0.325,,Coinbase → Kraken,0.20%
2025-09-16 16:12:46,XTZ,0.644,0.65,,Kraken → Coinbase,0.93%
